id,symptom
2754,RoleClassHealthcareProvider
2754,healthcare worker
2754,healthcare professionals
2754,Care personnel
2754,ProviderHealth Care
2755,Mouth allergy symptoms developing within the first 5 minutes after consuming the offending food
2757,Lip itching
2759,Latex allergy
2760,Skin prick test POSITIVE for seasonal allergens
2761,Skin prick test or prick - prick test to a food POSITIVE
2762,Oral allergy syndrome
2763,Exposed to
2763,Exposure to latex within previous minutes
2764,Papules plantar
2765,Papule plantar callus or hyperkeratotic
2766,Have your symptoms begun within 2 hours of dairy product consumption?
2767,Therapeutic response to milk hydrolysed formula
2768,Prick test to milk positive
2769,Milk specific IgE RAST test Positive
2770,Oral food challenge
2770,Ingestion challenge test with milk
2771,CT Thorax with dissemninated tuberculosis
2772,Tuberculosis detection by PCR
2773,Liver biopsy with TB granulomata
2774,Bone marrow biopsy:  TB granulomata infiltration.
2775,Transbronchial lung biopsy with TB granulomata
2776,Lymph node biopsy. Node biopsy
2776,Biopsy of a Lymph Node with TB granulomata
2777,QuantiFERON-TB
2778,ELISPOT assay for tuberculosis
2779,Acid-fast bacilli in sputum
2779,Sputum smear positive for tuberculosis
2780,Sputum culture Mycobacterium tuberculosis
2781,Bronchoalveolar lavage smear  positive for tuberculosis
2782,Bronchoalveolar lavage fluid culture positive for tuberculosis
2783,Gastric aspirate smear positive for tuberculosis
2784,Gastric aspirate culture positive for tuberculosis
2785,Urine smear positive for tuberculosis
2786,Urine culture positive for tuberculosis
2787,CSF Cerebrospinal fluid smear positive for tuberculosis
2788,CSF Cerebrospinal fluid culture positive for tuberculosis
2789,excessive farting
2789,passing wind
2789,Wind
2789,Abdominal wind
2789,Farting
2789,winding
2789,Passing flatus
2789,Gaseousness
2789,Intestinal gas excretion
2789,Flatulence (finding)
2789,Full of wind
2789,excessive passing of gas
2789,Flatus
2789,farts
2789,Wind symptom
2789,Flatulence
2789,gas passing
2789,Passage of gas by anus
2789,fart
2790,pain defecation
2790,Dyschezia
2790,[D] Defecation painful
2790,Pain;defaecation
2790,Pain with defecation
2791,Anal excoriation
2792,Elimination diet of suspected responsible food Positive
2792,exclusion diet
2792,dieta de eliminación
2792,diets elimination
2793,Colonoscopy flexible with biopsy showing mucosal eosinophils
2794,chronic coughing
2794,chronic cough
2794,Chronic cough. Cough lasting more than 4 weeks in chikdren and 8 weeks in adults
2794,tos crónica
2795,Non-productive cough
2795,Unproductive cough
2795,hacking cough
2795,Dry cough
2796,cough during night
2796,Nocturnal cough
2796,cough during night (symptom)
2797,cough during day
2800,Chronic sinusitis
2801,GORD - Gastro-esophageal reflux disease
2801,gerd
2801,Reflux Disease
2801,Gastroesophageal reflux disease
2801,Oesophageal reflux
2801,Gastric Acid Reflux Disease
2801,ge reflux
2801,Gastric Acid Reflux
2801,Gastroesophageal Reflux
2801,GER
2801,Esophageal Reflux
2801,Gastric reflux
2801,GERD
2801,reflux esophageal
2802,Response to treatment  (cough)  with Inhaled Corticosteroids (ICS)
2803,after coughing eating
2803,post-prandial cough
2803,Cough after eating
2804,Sputum finding: eosinophils over 3%
2805,Response to treatment (cough )with first generation antihistamines
2806,Angiotensin converting enzyme inhibitor therapy
2807,Improvement of cough with ACEI withdrawal
2809,Rotary vertigo
2809,SensationsSpinning
2809,Feel I'm spinning round
2809,Head revolving round
2809,Head spinning
2809,Spinning Sensations
2809,Spinning Sensation
2809,Systematic vertigo
2809,Dizzy spell
2809,Rotatory vertigo
2809,VertigoSubjective
2809,spinning dizziness
2809,Head revolving around
2809,Sensation de rotation
2809,Rotation of self
2809,Vertigo
2810,Sudden onset of vertigo or dizziness
2811,VertigosParoxysmal
2811,VertigoParoxysmal
2812,Duration of vertigo less than a minute
2813,Vertigo triggered by movement
2814,Vertigo improved by rest
2815,Positive Dix-Hallpike maneuver
2817,Computed tomography of the brain normal for vertigo
2818,Brain MRI for vertigo Normal
2819,Videonystagmography
2821,Hypotonus
2821,Hipotonia Muscular
2821,Hypotonia
2821,Hipotonia
2821,tono muscular escaso
2821,Loose muscle tone
2821,Muscle Hypotony
2821,Muscle hypotonia
2821,tono muscular disminuido
2821,Decreased Muscle Tone
2821,Muscle Tone Poor
2821,Muscle hypotonicity
2822,hipotermia
2822,Abnormally low body temperature
2822,low body temperature
2822,Body temperature below normal (finding)
2822,hypothermia (physical finding)
2822,Body temperature decrease
2822,State of hypothermia
2822,Decreased body temperature (finding)
2822,Body temperature below normal
2822,hypothermic
2822,subnormal temperatures
2822,Hypothermia
2822,body temperature low
2822,Decreased Core Body Temperature
2822,hypopyrexia
2822,Hypopyrexia
2822,subnormal temperature
2822,Temperature subnormal
2822,Hypothermia - disorder
2822,Decreased body temperature
2822,rndx hypothermia (diagnosis)
2822,Body temperature decreased
2822,hypothermia was observed
2822,Temperature body decrease
2822,Hypothermia (finding)
2822,rndx hypothermia
2822,below normal body temperature
2823,Oral challenge test positive for PIES
2824,neutrofilia
2824,neutrophilic leukocytosis
2824,CBC - Neutrophilia
2825,White blood cells stool positive
2825,fecal leukocytes
2826,Stool eosinophils present
2826,Feces eosinophil count
2826,Eosinófilos en heces presentes
2827,Patch test with suspected food for PIES
2828,Triggered by food ingestion.
2829,Elimination diet: resolution of the symptoms within days after elimination of the offending food(s) and acute recurrence of symptoms when the food is reintroducedonset of vomiting in 1-4 hdiarrhea in 24 h (usually 5-10 h)
2864,Improvement of weakness with rest
2865,Fluctuating muscle tone
2865,Fluctuating muscle strenght
2866,Edrophonium  chloride test: positive
2866,Tensilon test
2866,Test del Tensilon
2866,Prueba con cloruro de edrofonio
2867,Ice-pack test: positive
2868,CT thorax : Thymoma
2869,MRI Thorax: Thymoma
2870,estimulación nerviosa repetitiva
2870,Neuromuscular junction testing (repetitive stimulationpaired stimuli)each nerveany one method
2870,Repetitive nerve stimulation
2871,Single-Fiber electromyography: pathologic jitter
2872,Acetylcholine receptor binding antibody: positive
2873,Anti Musk antibody ( muscle specific kinase antibodies) : positive
2878,Family history of Dermatitis Herpetiformis
2879,Family history of coeliac disease
2879,Family history of celiac disease
2880,Tissue Transglutaminase (tTG) Antibody (IgA)
2881,Endomysial Antibody (IgA) Screen with Reflex to Titer
2882,Either HLA DQ2 OR HLA DQ8
2885,Small bowel mucosa villous atrophy
2887,Dull pain in shoulder
2889,Pain: Shoulderdiffuse
2890,Weakness: Shoulder
2891,Atrophy of supraspinatus muscle
2892,Shoulder joint pain increased by raising arm above shoulder level.
2892,shoulder joint pain increased by raising arm above shoulder level (symptom)
2893,Hawkin's impingement
2893,Hawkins-Kennedy test
2894,Drop arm test: POSITIVE
2895,Atrophy: Rotator muscle
2896,Test: Empty Can Supraspinatus. Result: Fail
2897,Test: Lift-off subscapularis. Result: Fail
2898,MRI - Rotator cuff tear
2899,Ultrasound - Rotator cuff tear
2900,Xray - Rotator cuff tear
2901,Pain: Reaching for a wallet as if you were a man and had your wallet in the back pocket of your pants
2902,Pain: Shoulderworsens at night
2904,Copious sputum.
2904,excessive sputum
2904,Sputum increased
2904,Profuse sputum
2906,Male infertilityunspecified
2907,Bronchiectases
2907,Chronic dilatation of bronchus and bronchiole
2907,Bronchi dilated
2907,Bronchiectasis
2907,Permanent enlargement of the airways of the lungs
2908,Meconium obstruction in fetus or newborn
2908,Meconium obstruction NOS
2908,plug syndrome; meconium
2908,Functional Immaturity of Colon
2908,Meconium plug syndrome
2909,Increased immunoreactive trypsinogen level
2910,FEV1/FVC ratio abnormal
2911,Cystic fibrosis sweat test
2912,Cystic Fibrosis gene analysis
2913,Chest CT: compatible with cyctic fibrosis
2915,Frequent upper respiratory tract infections
2915,Recurrent URI
2915,Upper respiratory tract infectionsrecurrent
2915,Recurrent colds
2915,Recurrent upper respiratory tract infection
2917,infection of lower respiratory tract recurrent
2917,Recurrent lower respiratory tract infection
2917,Chronic lung infections
2918,Recurrent gastroenteritis
2920,History of other diseases of the respiratory system: Allergic rhinitis
2921,Test: Immunoglobin assay IgG and IgM Normal IgA < 7 mg/ml
2923,Shoulder motion: severely limited.
2925,Technetiumshoulderscontrast. Result: Asymmetry between shoulders
2931,Pruritusitching affecting the eyelids
2932,Instability affecting the shoulder
2932,Loose shoulder
2933,Personal history of (healed) shoulder trauma
2934,Shoulder relocation test with positive result
2935,Shoulder apprehension test with positive result
2936,MRI: glenohumeral joint without contrast material
2937,MRI: Glenohumeral joint with contrast material
2938,Xray multiple views: shoulder
2939,tactile dysesthesia of shoulder
2939,tactile dysesthesia of shoulder.
2940,Weak arm
2940,Decreased arm strength
2940,Muscle Weakness Upper Limb
2940,arm weakness
2941,Paresthesia of upper extremity
2941,Paresthesia of the arm
2941,Paresthesia of arm
2942,MRI - spinal canal and contentscervical; without contrast material showing radicular compression
2943,X-ray of spine of neck2 or 3 views showing radicular compression
2944,Spurling test (sign) - positive
2945,pain of shoulder during crossed arm impingement test
2945,Pain of shoulder during crossed arm impingement test
2946,Swelling affecting the shoulder
2947,Cross body abduction testscarf sign: positive
2947,Scarf sign positive
2948,Acromiclavicular resisted extension test
2949,Shoulder joint crepitus
2950,Posterior shoulder soft tissue pain
2950,back of shoulder pain
2951,Total immunoglobulin A deficiency
2951,Decreased circulating total IgA
2951,Decreased total IgA in blood
2951,Decreased circulating total IgA under 7 mg%
2952,Pain affecting the prostate during anorectal examination
2953,Prostate examination: enlarged prostate.
2954,Tender prostate on anorectal examination
2955,urine collection postprostatic massage (lab test)
2955,Urine collection postprostatic massage and culture POSITIVE for bacteria
2956,High white blood cell count in semen
2959,Urinary straining
2960,Manipulation of urethra
2961,Recurrent dysuria lasting more than 3 months
2962,Recurrent dysuria lasting less than 3 months
2963,Hemospermia
2964,Painful ejaculation
2965,Sexual Dysfunction
2966,Prostate examination: irregular prostate.
3000,ZZ DAC TEST 32
3002,NO abnormal findings on microbiological examination of urine after prostatic massage
3003,CT - showing prostatic abscess
3004,ZZ DAC TEST 32 (CLONED)
3004,dac zz test
3004,dac test
3006,PCR Bordetella Pertussis
3007,Bordetella pertussis culture
3008,Whooping cough
3009,Post-tussive vomiting
3009,vomiting after coughing
3010,Vomiting after coughing
3011,Tussive Syncopes
3011,Cough syncope
3011,fainting while coughing (symptom)
3011,Laryngeal syncope
3011,Charcot vertigo
3011,SyncopeTussive
3011,syncope cough
3014,Oral candidiasis
3015,Bordetella antibody assay
3016,MRI of the brain showing Trigeminal Neuralgia
3017,Normal neurologic examination
3018,Soft tissue pain of anterior aspect of any shoulder
3019,Positive Yergason's test
3020,Positive upper cut test
3021,Speed test (pain or tenderness of bicipital groove)
3021,tender on palpation bicipital groove Speed's test bilateral
3022,Pain or tenderness on palpation of bicipital groove
3023,Palpable shoulder snap
3024,Pain in shoulder radiating to forearm
3025,Ultrasonogram of biceps tendon showing bicipital tendinitis
3026,Dermatitis affecting any of these areas (nasal alar creasesscalpeyelidunderarm)
3028,Achondroplasia
3029,Large head circumference
3029,Large head
3029,head enlargement
3029,Skull enlargement
3029,Large cranium
3029,Increased size of cranium
3029,Increased size of head
3029,Macrocrania
3029,Macrocephaly
3029,Macrocephalus
3029,Big cranium
3029,Large skull
3029,Big head
3030,Frontal protruberance
3030,Bossed forehead
3030,Frontal bossing
3030,frontal bossing was seen
3030,Frontal bossing (disorder)
3030,Skull bossing
3030,Prominent frontal ridges
3030,frontal bossing (physical finding)
3030,Prominent Forehead
3031,Mild midface hypoplasia
3032,Short hands
3033,Limitation of elbow extension
3034,Lumbar hyperlordosis
3035,Intellectual Disability
3035,Intellectual Development Disorder
3035,Intellectual functioning disability
3035,Development DisordersIntellectual
3035,Intellectual limitation
3035,Disability;intellectual
3035,Mental Retardation
3035,Nonprogressive mental retardation
3036,Short tubular bones
3037,Horizontal acetabular roof
3038,Short and broad femoral necks
3039,Squared and shortened illia
3040,Narrow sacrosciatic notches
3041,Mild metaphyseal irregularities
3042,Anteroposterior shortening of the lumbar pedicles
3043,Increased dorsal concavity of vertebral bodies
3044,Relative elongation of the distal or proximal portion of the fibula
3045,Mild-moderate brachydactyly
3047,acanthosis nigricans (diagnosis)
3047,Acanthosis Nigrican
3047,NigricanAcanthosis
3047,keratosis; nigricans
3047,Acanthosis nigricans (disorder)
3047,NigricansAcanthosis
3047,AN - Acanthosis nigricans
3047,Keratosis nigricans
3047,keratosis nigricans
3047,Darkened and thickened skin
3047,Acanthosis Nigricans
3047,nigricans; keratosis
3048,Recurrentbrief unilateral episodes of pain affecting the foreheadcheek or lower jaw pain
3049,Unilateral facial pain affecting your foreheadyour cheek or lower jaw pain
3050,Unilateral facial pain in episodes lasting from one to several seconds
3051,Unilateral facial pain triggered by innocuous sensory stimuli in the face or mouth like brushing teeth smoking chewing talkingetc
3052,Dull pain of half of the face
3053,Electric shock type pain
